対象断面,策定年度／年月,策定／更新後,連系線,年月日,昼／夜,方向,空容量最小,空容量最大,計画潮流,マージンA最大,マージンA最小,マージンB,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分運用容量,送電NG情報件数,送電NG情報延べ容量,最新更新年月日時刻
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/04,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/04,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/04,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/04,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/05,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/05,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/05,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/05,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/06,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/06,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/06,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/06,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/06,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/06,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/06,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/06,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/07,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/07,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/07,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/07,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/07,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/07,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/07,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/07,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/08,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/08,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/08,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/08,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/08,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/08,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/08,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/08,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/09,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/09,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/09,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/09,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/09,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/09,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/09,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/09,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/10,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/10,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/10,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/10,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/10,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/10,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/10,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/10,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/11,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/11,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/11,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/11,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/11,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/11,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/11,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/11,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/12,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/12,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/12,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/12,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/12,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/12,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/12,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/12,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/13,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/13,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/13,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/13,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/13,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/13,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/13,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/13,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/14,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/14,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/14,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/14,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/14,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/14,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/14,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/14,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/15,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/15,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/15,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/15,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/15,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/15,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/15,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/15,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/16,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/16,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/16,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/16,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/16,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/16,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/16,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/16,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/17,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/17,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/17,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/17,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/17,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/17,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/17,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/17,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/18,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/18,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/18,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/18,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/18,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/18,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/18,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/18,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/19,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/19,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/19,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/19,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/19,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/19,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/19,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/19,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/20,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/20,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/20,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/20,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/20,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/20,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/20,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/20,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/21,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/21,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/21,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/21,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/21,昼間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/21,昼間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/21,夜間帯,順方向,548,548,0,352,352,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/21,夜間帯,逆方向,-398,-398,0,-502,-502,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/22,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/22,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/22,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/22,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/22,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/22,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/22,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/22,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/23,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/23,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/23,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202303,更新後,北海道・本州間電力連系設備,2023/05/23,夜間帯,逆方向,-408,-408,0,-492,-492,0,-900,熱容量,0,0,0,0,2023/04/11 14:39:31
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/23,昼間帯,順方向,598,598,0,302,302,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/23,昼間帯,逆方向,-428,-428,0,-472,-472,0,-900,熱容量,0,0,0,0,2023/04/20 17:05:04
月間,202304,更新後,北海道・本州間電力連系設備,2023/05/23,夜間帯,順方向,558,558,0,342,342,0,900,熱容量,0,0,0,0,2023/04/20 17:05:04
