対象断面,策定日,策定／更新後,連系線,年月日,時刻,方向,空容量,計画潮流,広域調整枠,マージン,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分計画潮流,運用容量拡大分運用容量,送電ＮＧ情報件数,送電ＮＧ情報延べ容量,最新更新年月日時刻
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,03:30,順方向,610.0,0.0,0,290.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,03:30,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,04:00,順方向,610.0,0.0,0,290.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,04:00,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,04:30,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,04:30,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,05:00,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,05:00,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,05:30,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,05:30,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,06:00,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,06:00,逆方向,-267.75,0.0,0,-632.25,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,06:30,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,06:30,逆方向,-320.0,0.0,0,-580.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,07:00,順方向,620.0,0.0,0,280.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,07:00,逆方向,-320.0,0.0,0,-580.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,07:30,順方向,640.0,0.0,0,260.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,07:30,逆方向,-330.0,0.0,0,-570.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,08:00,順方向,640.0,0.0,0,260.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,08:00,逆方向,-330.0,0.0,0,-570.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,08:30,順方向,660.0,0.0,0,240.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,08:30,逆方向,-340.0,0.0,0,-560.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,09:00,順方向,660.0,0.0,0,240.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,09:00,逆方向,-340.0,0.0,0,-560.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,09:30,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,09:30,逆方向,-298.0,0.0,0,-602.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,10:00,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,10:00,逆方向,-298.0,0.0,0,-602.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,10:30,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,10:30,逆方向,-308.0,0.0,0,-592.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,11:00,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,11:00,逆方向,-308.0,0.0,0,-592.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,11:30,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,11:30,逆方向,-308.0,0.0,0,-592.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,12:00,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,12:00,逆方向,-308.0,0.0,0,-592.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,12:30,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,12:30,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,13:00,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,13:00,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,13:30,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,13:30,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,14:00,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,14:00,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,14:30,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,14:30,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,15:00,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,15:00,逆方向,-335.0,0.0,0,-565.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,15:30,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,15:30,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,16:00,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,16:00,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,16:30,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,16:30,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,17:00,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,17:00,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,17:30,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,17:30,逆方向,-286.0,0.0,0,-614.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,18:00,順方向,690.0,0.0,0,210.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,18:00,逆方向,-286.0,0.0,0,-614.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,18:30,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,18:30,逆方向,-279.0,0.0,0,-621.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,19:00,順方向,680.0,0.0,0,220.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,19:00,逆方向,-279.0,0.0,0,-621.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,19:30,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,19:30,逆方向,-279.0,0.0,0,-621.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,20:00,順方向,670.0,0.0,0,230.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,20:00,逆方向,-279.0,0.0,0,-621.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,20:30,順方向,650.0,0.0,0,250.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,20:30,逆方向,-269.0,0.0,0,-631.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,21:00,順方向,650.0,0.0,0,250.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,21:00,逆方向,-269.0,0.0,0,-631.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,21:30,順方向,630.0,0.0,0,270.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,21:30,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,22:00,順方向,630.0,0.0,0,270.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,22:00,逆方向,-276.0,0.0,0,-624.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,22:30,順方向,610.0,0.0,0,290.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,22:30,逆方向,-266.0,0.0,0,-634.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,23:00,順方向,610.0,0.0,0,290.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,23:00,逆方向,-266.0,0.0,0,-634.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,23:30,順方向,600.0,0.0,0,300.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,23:30,逆方向,-256.0,0.0,0,-644.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,24:00,順方向,600.0,0.0,0,300.0,900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,北海道・本州間電力連系設備,2025/10/03,24:00,逆方向,-256.0,0.0,0,-644.0,-900,熱容量,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,00:30,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,00:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,01:00,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,01:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,01:30,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,01:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,02:00,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,02:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,02:30,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,02:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,03:00,順方向,4003.0,0.0,0,57.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,03:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,03:30,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,03:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,04:00,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,04:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,04:30,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,04:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,05:00,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,05:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,05:30,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,05:30,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,06:00,順方向,3882.0,0.0,0,178.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,06:00,逆方向,-1820.0,0.0,0,0.0,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,06:30,順方向,4060.0,0.0,0,0.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,06:30,逆方向,-1571.458,0.0,0,-248.542,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,07:00,順方向,4060.0,0.0,0,0.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,07:00,逆方向,-1571.458,0.0,0,-248.542,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,07:30,順方向,4060.0,0.0,0,0.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,07:30,逆方向,-1571.458,0.0,0,-248.542,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,08:00,順方向,4060.0,0.0,0,0.0,4060,安定度（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,08:00,逆方向,-1571.458,0.0,0,-248.542,-1820,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,08:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,08:30,逆方向,-641.458,0.0,0,-248.542,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,09:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,09:00,逆方向,-641.458,0.0,0,-248.542,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,09:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,09:30,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,10:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,10:00,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,10:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,10:30,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,11:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,11:00,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,11:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,11:30,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,12:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,12:00,逆方向,-824.0,0.0,0,-66.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,12:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,12:30,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,13:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,13:00,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,13:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,13:30,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,14:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,14:00,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,14:30,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,14:30,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,15:00,順方向,4550.0,0.0,0,0.0,4550,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
翌々日,20251001,策定,相馬双葉幹線,2025/10/03,15:00,逆方向,-659.0,0.0,0,-231.0,-890,熱容量（作業）,0,0,0,0,0,2025/10/01 15:00:06
