対象断面,策定年度／年月,策定／更新後,連系線,年月日,昼／夜,方向,空容量最小,空容量最大,計画潮流,マージンA最大,マージンA最小,マージンB,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分運用容量,送電NG情報件数,送電NG情報延べ容量,最新更新年月日時刻
月間,202112,策定,北海道・本州間電力連系設備,2022/02/04,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/04,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/05,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/05,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/05,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/05,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/06,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/06,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/06,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/06,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/07,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/07,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/07,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/07,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/08,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/08,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/08,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/08,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/09,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/09,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/09,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/09,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/10,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/10,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/10,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/10,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/11,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/11,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/11,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/11,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/12,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/12,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/12,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/12,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/13,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/13,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/13,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/13,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/14,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/14,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/14,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/14,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/15,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/15,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/15,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/15,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/16,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/16,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/16,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/16,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/17,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/17,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/17,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/17,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/18,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/18,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/18,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/18,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/19,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/19,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/19,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/19,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/20,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/20,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/20,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/20,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/21,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/21,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/21,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/21,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/22,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/22,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/22,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/22,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/23,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/23,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/23,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/23,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/24,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/24,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/24,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/24,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/25,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/25,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/25,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/25,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/26,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/26,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/26,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/26,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/27,昼間帯,順方向,650.0,650.0,0,150,150,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/27,昼間帯,逆方向,-250.0,-250.0,0,-550,-550,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/27,夜間帯,順方向,700.0,700.0,0,100,100,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/27,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/28,昼間帯,順方向,690.0,690.0,0,110,110,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/28,昼間帯,逆方向,-270.0,-270.0,0,-530,-530,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/28,夜間帯,順方向,720.0,720.0,0,80,80,0.0,800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202112,策定,北海道・本州間電力連系設備,2022/02/28,夜間帯,逆方向,-280.0,-280.0,0,-520,-520,0.0,-800,熱容量（作業）,0,0,0,0,2021/12/20 17:05:04
月間,202201,策定,北海道・本州間電力連系設備,2022/02/05,昼間帯,順方向,650.0,650.0,0,250,250,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/05,昼間帯,逆方向,-350.0,-350.0,0,-550,-550,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/05,夜間帯,順方向,700.0,700.0,0,200,200,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/05,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/06,昼間帯,順方向,650.0,650.0,0,250,250,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/06,昼間帯,逆方向,-350.0,-350.0,0,-550,-550,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/06,夜間帯,順方向,700.0,700.0,0,200,200,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/06,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/07,昼間帯,順方向,690.0,690.0,0,210,210,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/07,昼間帯,逆方向,-370.0,-370.0,0,-530,-530,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/07,夜間帯,順方向,720.0,720.0,0,180,180,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/07,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/08,昼間帯,順方向,690.0,690.0,0,210,210,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/08,昼間帯,逆方向,-370.0,-370.0,0,-530,-530,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/08,夜間帯,順方向,720.0,720.0,0,180,180,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/08,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/09,昼間帯,順方向,690.0,690.0,0,210,210,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/09,昼間帯,逆方向,-370.0,-370.0,0,-530,-530,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/09,夜間帯,順方向,720.0,720.0,0,180,180,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/09,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/10,昼間帯,順方向,690.0,690.0,0,210,210,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/10,昼間帯,逆方向,-370.0,-370.0,0,-530,-530,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/10,夜間帯,順方向,720.0,720.0,0,180,180,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/10,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/11,昼間帯,順方向,650.0,650.0,0,250,250,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/11,昼間帯,逆方向,-350.0,-350.0,0,-550,-550,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/11,夜間帯,順方向,700.0,700.0,0,200,200,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/11,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/12,昼間帯,順方向,650.0,650.0,0,250,250,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/12,昼間帯,逆方向,-350.0,-350.0,0,-550,-550,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/12,夜間帯,順方向,700.0,700.0,0,200,200,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/12,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/13,昼間帯,順方向,650.0,650.0,0,250,250,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/13,昼間帯,逆方向,-350.0,-350.0,0,-550,-550,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/13,夜間帯,順方向,700.0,700.0,0,200,200,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/13,夜間帯,逆方向,-380.0,-380.0,0,-520,-520,0.0,-900,熱容量,0,0,0,0,2022/01/20 19:45:06
月間,202201,策定,北海道・本州間電力連系設備,2022/02/14,昼間帯,順方向,690.0,690.0,0,210,210,0.0,900,熱容量,0,0,0,0,2022/01/20 19:45:06
